,price,volume,std,sec,min_start,max_start,end,sl,mid,down,prev_end,next_sl,implied_prob
6,717.4545454545455,271690.0,0.6598380115292518,CHMF,711.0436763953676,712.5050505050505,716.7474747474748,709.0641623607798,710.3838383838383,708.969696969697,,,0.3527386305576114
7,718.8686868686868,323689.0,0.6598380115292518,CHMF,,,,,717.4545454545455,710.3838383838383,716.7474747474748,,
0,0.5205323232323232,13418.0,0.0005344472360855143,OGKB,,,,,,,,0.4164258585858586,
1,0.525219191919192,390649.0,0.0005344472360855143,OGKB,0.5210667704684088,0.5219383838383839,0.5247505050505051,0.4164258585858586,0.5205323232323232,0,,0.5241502974470209,0.9700167228501518
2,0.5299060606060606,323491.0,0.0005344472360855143,OGKB,0.5257536391552775,0.5266252525252526,0.5294373737373738,0.5241502974470209,0.525219191919192,0.5205323232323232,0.5247505050505051,,0.38568544905714974
3,0.5315171717171717,130628.0,0.0005344472360855143,OGKB,,,,,0.5299060606060606,0.525219191919192,0.5294373737373738,0.5304482772450007,
4,0.5343,0.0,0.0005344472360855143,OGKB,0.5320516189532573,0.5323520202020202,0.5340217171717172,0.5304482772450007,0.5315171717171717,0.5299060606060606,,,0.49071549224261807
0,5.222,0.0,0.005381863388341799,CBOM,,,,,,,,4.177600000000001,
1,5.24339393939394,385327.5,0.005381863388341799,CBOM,5.227381863388342,5.228418181818182,5.241254545454546,4.177600000000001,5.222,0,,5.232630212617256,0.9874446803162236
2,5.282616161616162,312420.0,0.005381863388341799,CBOM,5.248775802782282,5.255160606060606,5.27869393939394,5.232630212617256,5.24339393939394,5.222,5.241254545454546,5.271852434839478,0.41980953686049566
3,5.339666666666667,1042462.0,0.005381863388341799,CBOM,5.287998025004504,5.299731313131313,5.333961616161616,5.271852434839478,5.282616161616162,5.24339393939394,5.27869393939394,5.328256565656566,0.35441192042543546
4,5.382454545454546,1739399.0,0.005381863388341799,CBOM,5.345048530055009,5.352503030303031,5.378175757575757,5.328256565656566,5.339666666666667,5.282616161616162,5.333961616161616,5.371690818677862,0.41104861143726723
5,5.4466363636363635,1039724.0,0.005381863388341799,CBOM,5.387836408842888,5.401709090909091,5.440218181818182,5.371690818677862,5.382454545454546,5.339666666666667,5.378175757575757,5.4338,0.336827949309302
6,5.47159595959596,881470.0,0.005381863388341799,CBOM,5.4520182270247055,5.454124242424243,5.4691,5.4338,5.4466363636363635,5.382454545454546,5.440218181818182,,0.5459273293052169
7,5.485858585858586,924610.0,0.005381863388341799,CBOM,,,,,5.47159595959596,5.4466363636363635,5.4691,5.475094859081902,
8,5.575,0.0,0.005381863388341799,CBOM,5.491240449246928,5.51260101010101,5.566085858585859,5.475094859081902,5.485858585858586,5.47159595959596,,,0.29481894625084254
0,14718.0,0.0,12.159030065554294,GMKN,,,,,,,,11774.400000000001,
1,14891.939393939394,81383.0,12.159030065554294,GMKN,14730.159030065553,14770.181818181818,14874.545454545454,11774.400000000001,14718.0,0,,,0.959880904865477
2,14916.787878787878,80593.0,12.159030065554294,GMKN,,,,,14891.939393939394,14718.0,14874.545454545454,14892.46981865677,
3,14974.767676767677,83619.5,12.159030065554294,GMKN,14928.946908853432,14934.181818181818,14968.969696969696,14892.46981865677,14916.787878787878,14891.939393939394,,14950.449616636568,0.5110406150051147
4,15115.575757575758,88605.0,12.159030065554294,GMKN,14986.92670683323,15017.0101010101,15101.49494949495,14950.449616636568,14974.767676767677,14916.787878787878,14968.969696969696,15087.414141414141,0.3410816230475751
5,15256.383838383837,195821.0,12.159030065554294,GMKN,15127.734787641311,15157.818181818182,15242.30303030303,15087.414141414141,15115.575757575758,14974.767676767677,15101.49494949495,15228.22222222222,0.3574326325971715
6,15538.0,0.0,12.159030065554294,GMKN,15268.54286844939,15340.868686868685,15509.838383838383,15228.22222222222,15256.383838383837,15115.575757575758,15242.30303030303,,0.27158794792843627
0,7.489,0.0,0.006196438416376788,SGZH,,,,,,,,5.9912,
1,7.526949494949495,604865.5,0.006196438416376788,SGZH,7.495196438416377,7.500384848484848,7.523154545454545,5.9912,7.489,0,,7.514556618116742,0.9834434369615009
2,7.605080808080808,315689.0,0.006196438416376788,SGZH,7.533145933365872,7.550388888888889,7.597267676767676,7.514556618116742,7.526949494949495,7.489,7.523154545454545,7.5894545454545455,0.32898615317543417
3,7.63410101010101,228444.5,0.006196438416376788,SGZH,7.611277246497185,7.613786868686868,7.63119898989899,7.5894545454545455,7.605080808080808,7.526949494949495,7.597267676767676,7.621708133268257,0.5528283450554548
4,7.665353535353535,444898.0,0.006196438416376788,SGZH,7.640297448517387,7.643476767676768,7.662228282828282,7.621708133268257,7.63410101010101,7.605080808080808,7.63119898989899,7.652960658520782,0.4979985278417631
5,7.71,0.0,0.006196438416376788,SGZH,7.671549973769912,7.678747474747475,7.705535353535353,7.652960658520782,7.665353535353535,7.63410101010101,7.662228282828282,,0.4220293761430748
0,8.24,0.0,0.011959458549793385,NGQ2,,,,,,,,6.5920000000000005,
1,8.288686868686868,2150.5,0.011959458549793385,NGQ2,8.251959458549793,8.254606060606061,8.283818181818182,6.5920000000000005,8.24,0,,8.264767951587281,0.9819511206532621
2,8.605151515151515,84146.5,0.011959458549793385,NGQ2,8.300646327236661,8.383626262626262,8.573505050505052,8.264767951587281,8.288686868686868,8.24,8.283818181818182,8.541858585858586,0.25059619856305637
3,8.897272727272728,28234.0,0.011959458549793385,NGQ2,8.617110973701308,8.692787878787879,8.868060606060608,8.541858585858586,8.605151515151515,8.288686868686868,8.573505050505052,8.838848484848485,0.3466895769559268
4,9.152878787878787,117954.0,0.011959458549793385,NGQ2,8.909232185822521,8.973954545454546,9.12731818181818,8.838848484848485,8.897272727272728,8.605151515151515,8.868060606060608,9.101757575757576,0.3561721798489013
5,9.225909090909092,115005.0,0.011959458549793385,NGQ2,9.16483824642858,9.174787878787878,9.218606060606062,9.101757575757576,9.152878787878787,8.897272727272728,9.12731818181818,9.201990173809504,0.5824250690019555
6,9.445,0.0,0.011959458549793385,NGQ2,9.237868549458884,9.291636363636364,9.42309090909091,9.201990173809504,9.225909090909092,9.152878787878787,9.218606060606062,,0.28386284042990495
0,59.41,0.0,0.05278925361724321,RTKM,,,,,,,,47.528,
1,59.67818181818181,79348.0,0.05278925361724321,RTKM,59.46278925361724,59.49045454545454,59.651363636363634,47.528,59.41,0,,59.57260331094733,0.9855863651318999
2,59.886767676767676,143916.0,0.05278925361724321,RTKM,59.730971071799054,59.74075757575757,59.86590909090909,59.57260331094733,59.67818181818181,59.41,59.651363636363634,,0.5566239194204426
3,60.03575757575757,176638.0,0.05278925361724321,RTKM,,,,,59.886767676767676,59.67818181818181,59.86590909090909,59.93017906852309,
4,60.63171717171717,343674.0,0.05278925361724321,RTKM,60.08854682937481,60.21454545454545,60.57212121212121,59.93017906852309,60.03575757575757,59.886767676767676,,60.51252525252525,0.34483960220506615
